timestamp,Ambient Temperature,Runtime,Exciter Field Current,Line Current,Reactive Power
"2021-04-20T07:50:18.315000+0000",22.0,"",0.8496,86.79,0.8013
"2021-04-20T07:50:17.111000+0000",21.9,"",0.8441,87.0,0.8244
"2021-04-20T07:50:16.111000+0000",21.9,"",0.9046,86.61,0.8391
"2021-04-20T07:50:15.111000+0000",22.0,"",0.836,83.895,0.828
"2021-04-20T07:50:14.108000+0000",22.0,"",0.8166,86.145,0.7845
"2021-04-20T07:50:13.107000+0000",21.9,"",0.8965,84.51,0.8265
"2021-04-20T07:50:12.105000+0000",22.1,"",0.8965,84.825,0.8025
"2021-04-20T07:50:11.108000+0000",21.9,"",0.8991,83.04,0.7836
"2021-04-20T07:50:10.104000+0000",22.0,"",0.9431,83.07,0.7917
"2021-04-20T07:50:09.104000+0000",22.0,"",0.7836,84.495,0.7869
"2021-04-20T07:50:08.103000+0000",22.1,"",0.946,84.21,0.8163
"2021-04-20T07:50:07.102000+0000",21.8,"",0.8771,83.025,0.7683
"2021-04-20T07:50:06.099000+0000",22.1,"",0.8415,84.51,0.8106
"2021-04-20T07:50:05.098000+0000",22.1,"",0.8001,84.57,0.8319
"2021-04-20T07:50:04.096000+0000",21.8,"",0.9101,83.43,0.8118
"2021-04-20T07:50:03.097000+0000",22.1,"",0.858,83.745,0.8514
"2021-04-20T07:50:02.093000+0000",22.2,"",0.803,83.85,0.8097
"2021-04-20T07:50:01.091000+0000",22.2,"",0.8661,81.06,0.7488
"2021-04-20T07:50:00.092000+0000",22.1,"",0.8661,82.845,0.7953
"2021-04-20T07:49:59.093000+0000",22.1,"",0.88,83.34,0.8019
"2021-04-20T07:49:58.088000+0000",21.9,"",0.946,83.505,0.8199
"2021-04-20T07:49:57.087000+0000",22.1,"",0.825,82.74,0.7713
"2021-04-20T07:49:56.086000+0000",22.1,"",0.836,83.34,0.822
"2021-04-20T07:49:55.083000+0000",22.1,"",0.8111,85.08,0.8259
"2021-04-20T07:49:54.083000+0000",22.0,"",0.9101,84.78,0.819
"2021-04-20T07:49:53.080000+0000",22.1,"",0.9651,84.045,0.8106
"2021-04-20T07:49:52.077000+0000",22.0,"",0.8166,83.22,0.855
"2021-04-20T07:49:51.076000+0000",22.0,"",0.8745,84.165,0.8016
"2021-04-20T07:49:50.078000+0000",22.0,"",0.8745,81.795,0.7773
"2021-04-20T07:49:49.076000+0000",22.1,"",0.9075,82.455,0.7785
"2021-04-20T07:49:48.075000+0000",22.0,"",0.8965,81.54,0.7782
"2021-04-20T07:49:47.072000+0000",22.0,"",0.803,80.595,0.7902
"2021-04-20T07:49:46.073000+0000",22.0,"",0.9156,79.725,0.7584
"2021-04-20T07:49:45.071000+0000",22.0,"",0.8441,78.84,0.7533
"2021-04-20T07:49:44.068000+0000",22.0,"",0.825,79.41,0.7446
"2021-04-20T07:49:43.067000+0000",22.0,"",0.8166,78.615,0.768
"2021-04-20T07:49:42.064000+0000",21.9,"",0.8496,81.615,0.8604
"2021-04-20T07:49:41.063000+0000",22.0,"",0.836,79.995,0.7884
"2021-04-20T07:49:40.062000+0000",21.9,"",0.9075,80.145,0.7812
"2021-04-20T07:49:39.061000+0000",22.0,"",0.7865,78.285,0.6819
"2021-04-20T07:49:38.063000+0000",22.0,"",0.836,78.48,0.7305
"2021-04-20T07:49:37.061000+0000",22.0,"",0.8635,76.845,0.675
"2021-04-20T07:49:36.059000+0000",22.0,"",0.8166,77.625,0.7476
"2021-04-20T07:49:35.059000+0000",21.9,"",0.9046,77.955,0.7137
"2021-04-20T07:49:34.060000+0000",21.9,"",0.9075,75.885,0.7011
"2021-04-20T07:49:33.056000+0000",22.0,"",0.8085,75.6,0.6888
"2021-04-20T07:49:32.102000+0000",21.9,"",0.869,75.165,0.6945
"2021-04-20T07:49:31.055000+0000",22.0,"",0.8525,75.0,0.6594
"2021-04-20T07:49:30.053000+0000",21.9,"",0.8001,75.945,0.6972
"2021-04-20T07:49:29.051000+0000",21.9,"",0.8305,75.135,0.696
"2021-04-20T07:49:28.048000+0000",22.0,"",0.7781,75.585,0.7023
"2021-04-20T07:49:27.047000+0000",21.9,"",0.8826,76.32,0.7038
"2021-04-20T07:49:26.047000+0000",21.9,"",0.7865,75.795,0.6768
"2021-04-20T07:49:25.046000+0000",22.1,"",0.8056,76.68,0.6969
"2021-04-20T07:49:24.043000+0000",21.9,"",0.836,77.625,0.7455
"2021-04-20T07:49:23.043000+0000",21.9,"",0.847,77.565,0.6945
"2021-04-20T07:49:22.040000+0000",21.9,"",0.847,77.685,0.7344
"2021-04-20T07:49:21.087000+0000",22.0,"",0.8606,77.175,0.708
"2021-04-20T07:49:20.039000+0000",22.0,"",0.7726,78.285,0.738
"2021-04-20T07:49:19.086000+0000",22.0,"",0.7836,77.67,0.7149
"2021-04-20T07:49:18.036000+0000",22.0,"",0.9101,80.085,0.7584
"2021-04-20T07:49:17.037000+0000",22.1,"",0.8001,78.285,0.7356
"2021-04-20T07:49:16.032000+0000",21.9,"",0.8111,78.645,0.753
"2021-04-20T07:49:15.031000+0000",21.9,"",0.8496,78.675,0.759
"2021-04-20T07:49:14.031000+0000",22.1,"",0.8855,79.65,0.7554
"2021-04-20T07:49:13.028000+0000",22.1,"",0.9101,80.205,0.7551
"2021-04-20T07:49:12.072000+0000",22.1,"",0.9156,79.695,0.7509
"2021-04-20T07:49:11.024000+0000",22.0,"",0.8056,80.28,0.7575
"2021-04-20T07:49:10.023000+0000",21.9,"",0.8965,79.515,0.7701
"2021-04-20T07:49:09.026000+0000",22.0,"",0.8771,79.65,0.7197
"2021-04-20T07:49:08.022000+0000",21.9,"",0.8661,78.3,0.7491
"2021-04-20T07:49:07.020000+0000",22.0,"",0.7946,78.36,0.7473
"2021-04-20T07:49:06.015000+0000",21.9,"",0.9156,78.435,0.7656
"2021-04-20T07:49:05.021000+0000",21.9,"",0.8965,77.49,0.7818
"2021-04-20T07:49:04.016000+0000",21.8,"",0.7975,77.64,0.7779
"2021-04-20T07:49:03.016000+0000",21.9,"",0.803,77.97,0.747
"2021-04-20T07:49:02.015000+0000",21.9,"",0.8085,77.655,0.7374
"2021-04-20T07:49:01.013000+0000",22.0,"",0.8085,77.22,0.6999
"2021-04-20T07:49:00.012000+0000",21.9,"",0.8771,76.125,0.6831
"2021-04-20T07:48:59.057000+0000",22.1,"",0.7891,76.23,0.6951
"2021-04-20T07:48:58.008000+0000",22.2,"",0.7891,75.9,0.7023
"2021-04-20T07:48:57.007000+0000",21.8,"",0.869,77.055,0.7041
"2021-04-20T07:48:56.008000+0000",21.8,"",0.781,76.785,0.6966
"2021-04-20T07:48:55.003000+0000",22.2,"",0.836,77.445,0.7143
"2021-04-20T07:48:54.003000+0000",21.8,"",0.7891,78.45,0.7131
"2021-04-20T07:48:53.001000+0000",21.9,"",0.8745,78.375,0.7002
"2021-04-20T07:48:52.000000+0000",22.1,"",0.9295,80.13,0.7452
"2021-04-20T07:48:50.995000+0000",21.8,"",0.7781,79.68,0.7179
"2021-04-20T07:48:49.995000+0000",22.1,"",0.8716,80.25,0.7236
"2021-04-20T07:48:48.995000+0000",22.2,"",0.8331,78.39,0.7011
"2021-04-20T07:48:47.996000+0000",21.8,"",0.8716,80.205,0.6945
"2021-04-20T07:48:46.991000+0000",22.2,"",0.8881,78.9,0.6753
"2021-04-20T07:48:45.988000+0000",22.1,"",0.792,80.19,0.6864
"2021-04-20T07:48:44.987000+0000",22.1,"",0.8745,80.955,0.6774
"2021-04-20T07:48:43.987000+0000",22.0,"",0.8551,83.07,0.7296
"2021-04-20T07:48:42.984000+0000",22.1,"",0.8881,82.185,0.6618
"2021-04-20T07:48:41.983000+0000",22.0,"",0.8771,82.11,0.6534
"2021-04-20T07:48:40.983000+0000",22.1,"",0.8331,82.425,0.648
"2021-04-20T07:48:39.979000+0000",22.0,"",0.8056,82.92,0.696
"2021-04-20T07:48:38.981000+0000",22.0,"",0.8745,81.705,0.7017
"2021-04-20T07:48:37.979000+0000",22.0,"",0.847,81.075,0.6975
"2021-04-20T07:48:36.977000+0000",22.0,"",0.8551,81.885,0.6966
"2021-04-20T07:48:35.977000+0000",22.0,"",0.8056,78.825,0.6483
"2021-04-20T07:48:34.971000+0000",22.1,"",0.8001,78.105,0.6477
"2021-04-20T07:48:33.972000+0000",22.0,"",0.781,77.655,0.6651
"2021-04-20T07:48:32.971000+0000",22.0,"",0.7865,75.315,0.6753
"2021-04-20T07:48:31.971000+0000",22.0,"",0.825,75.945,0.6843
"2021-04-20T07:48:30.967000+0000",22.1,"",0.8001,74.31,0.6816
"2021-04-20T07:48:29.964000+0000",22.0,"",0.8085,73.65,0.7224
"2021-04-20T07:48:28.962000+0000",22.0,"",0.8826,73.335,0.7212
"2021-04-20T07:48:27.960000+0000",22.1,"",0.7671,74.34,0.7038
"2021-04-20T07:48:26.963000+0000",22.0,"",0.8195,75.885,0.741
"2021-04-20T07:48:25.960000+0000",22.1,"",0.8936,75.12,0.6903
"2021-04-20T07:48:24.956000+0000",22.1,"",0.7891,75.51,0.6987
"2021-04-20T07:48:23.956000+0000",21.8,"",0.8221,76.41,0.705
"2021-04-20T07:48:22.956000+0000",22.1,"",0.8305,77.58,0.6996
"2021-04-20T07:48:21.952000+0000",22.1,"",0.8661,79.395,0.7041
"2021-04-20T07:48:20.952000+0000",21.8,"",0.9211,78.84,0.6963
"2021-04-20T07:48:19.948000+0000",21.8,"",0.8085,80.175,0.7083
"2021-04-20T07:48:18.954000+0000",21.9,"",0.7865,80.505,0.7065
"2021-04-20T07:48:17.944000+0000",22.1,"",0.902,80.4,0.7242
"2021-04-20T07:48:16.943000+0000",22.1,"",0.8881,79.68,0.6741
"2021-04-20T07:48:15.943000+0000",21.9,"",0.8276,78.555,0.6522
"2021-04-20T07:48:14.939000+0000",21.9,"",0.803,79.515,0.6594
"2021-04-20T07:48:13.938000+0000",21.9,"",0.7946,79.965,0.6861
"2021-04-20T07:48:12.936000+0000",22.0,"",0.8826,78.885,0.6645
"2021-04-20T07:48:11.936000+0000",21.9,"",0.8661,79.68,0.6924
"2021-04-20T07:48:10.980000+0000",22.1,"",0.803,80.73,0.6744
"2021-04-20T07:48:09.937000+0000",21.9,"",0.7975,79.095,0.6684
"2021-04-20T07:48:08.933000+0000",22.0,"",0.8221,78.465,0.6453
"2021-04-20T07:48:07.932000+0000",22.0,"",0.8826,80.28,0.6336
"2021-04-20T07:48:06.933000+0000",22.0,"",0.8166,78.96,0.6936
"2021-04-20T07:48:05.931000+0000",21.9,"",0.8276,79.98,0.6918
"2021-04-20T07:48:04.930000+0000",22.0,"",0.7755,79.35,0.6771
"2021-04-20T07:48:03.942000+0000",21.9,"",0.891,78.615,0.6531
"2021-04-20T07:48:02.929000+0000",22.0,"",0.9211,79.275,0.6765
"2021-04-20T07:48:01.924000+0000",21.9,"",0.7975,81.225,0.6801
"2021-04-20T07:48:00.923000+0000",22.0,"",0.8716,77.49,0.6828
"2021-04-20T07:47:59.920000+0000",22.0,"",0.803,76.755,0.6645
"2021-04-20T07:47:58.919000+0000",21.9,"",0.8415,75.96,0.6531
"2021-04-20T07:47:57.919000+0000",21.9,"",0.836,75.735,0.6594
"2021-04-20T07:47:56.963000+0000",21.9,"",0.7561,74.355,0.6459
"2021-04-20T07:47:55.915000+0000",22.0,"",0.869,74.805,0.6687
"2021-04-20T07:47:54.913000+0000",21.9,"",0.8771,72.87,0.7086
"2021-04-20T07:47:53.960000+0000",22.0,"",0.7755,72.66,0.6549
"2021-04-20T07:47:52.911000+0000",22.1,"",0.7755,73.62,0.6909
"2021-04-20T07:47:51.911000+0000",21.8,"",0.8305,72.615,0.6942
"2021-04-20T07:47:50.908000+0000",21.8,"",0.8386,72.555,0.6663
"2021-04-20T07:47:49.907000+0000",22.2,"",0.8716,73.8,0.7137
"2021-04-20T07:47:48.904000+0000",22.1,"",0.7726,73.14,0.7224
"2021-04-20T07:47:47.903000+0000",21.9,"",0.8716,72.915,0.6954
"2021-04-20T07:47:46.948000+0000",22.0,"",0.8661,75.6,0.7683
"2021-04-20T07:47:45.900000+0000",22.0,"",0.935,81.9,0.9192
"2021-04-20T07:47:44.898000+0000",22.1,"",0.8085,75.615,0.7971
"2021-04-20T07:47:43.898000+0000",22.0,"",0.7561,74.88,0.7017
"2021-04-20T07:47:42.896000+0000",21.9,"",0.8496,73.065,0.6828
"2021-04-20T07:47:41.895000+0000",22.0,"",0.8195,74.85,0.705
"2021-04-20T07:47:40.897000+0000",22.0,"",0.803,72.915,0.7032
"2021-04-20T07:47:39.891000+0000",22.0,"",0.8606,73.32,0.7071
"2021-04-20T07:47:38.892000+0000",22.0,"",0.891,73.32,0.7134
"2021-04-20T07:47:37.936000+0000",22.0,"",0.8111,73.875,0.7503
"2021-04-20T07:47:36.887000+0000",21.9,"",0.792,72.27,0.7122
"2021-04-20T07:47:35.885000+0000",22.0,"",0.7755,72.75,0.7776
"2021-04-20T07:47:34.883000+0000",21.9,"",0.77,72.39,0.7551
"2021-04-20T07:47:33.930000+0000",22.1,"",0.8001,74.46,0.7956
"2021-04-20T07:47:32.882000+0000",21.9,"",0.825,73.425,0.7605
"2021-04-20T07:47:31.880000+0000",21.8,"",0.8166,72.93,0.6987
"2021-04-20T07:47:30.879000+0000",21.9,"",0.8111,73.575,0.6888
"2021-04-20T07:47:29.879000+0000",21.9,"",0.7726,74.79,0.7452
"2021-04-20T07:47:28.878000+0000",21.9,"",0.748,76.485,0.7416
"2021-04-20T07:47:27.875000+0000",22.0,"",0.8001,74.97,0.7248
"2021-04-20T07:47:26.875000+0000",21.9,"",0.7506,75.945,0.7212
"2021-04-20T07:47:25.872000+0000",21.9,"",0.759,75.78,0.6849
"2021-04-20T07:47:24.873000+0000",22.0,"",0.902,76.995,0.7146
"2021-04-20T07:47:23.871000+0000",21.9,"",0.8001,77.85,0.7452
"2021-04-20T07:47:22.868000+0000",21.9,"",0.8111,76.155,0.7143
"2021-04-20T07:47:21.866000+0000",21.9,"",0.8745,77.13,0.7392
"2021-04-20T07:47:20.866000+0000",22.0,"",0.77,77.97,0.7578
"2021-04-20T07:47:19.863000+0000",22.0,"",0.825,76.56,0.7422
"2021-04-20T07:47:18.863000+0000",22.0,"",0.77,77.355,0.7311
"2021-04-20T07:47:17.910000+0000",22.0,"",0.8195,76.71,0.7398
"2021-04-20T07:47:16.859000+0000",22.0,"",0.8415,78.345,0.7353
"2021-04-20T07:47:15.852000+0000",21.9,"",0.8496,77.505,0.7362
"2021-04-20T07:47:14.855000+0000",21.9,"",0.8001,80.625,0.7887
"2021-04-20T07:47:13.853000+0000",21.9,"",0.8166,78.33,0.7563
"2021-04-20T07:47:12.852000+0000",22.0,"",0.792,78.405,0.7413
"2021-04-20T07:47:11.852000+0000",22.0,"",0.9266,80.505,0.7581
"2021-04-20T07:47:10.848000+0000",21.9,"",0.8855,79.92,0.7359
"2021-04-20T07:47:09.847000+0000",21.9,"",0.8195,78.945,0.759
"2021-04-20T07:47:08.849000+0000",22.0,"",0.8221,81.63,0.7482
"2021-04-20T07:47:07.844000+0000",21.9,"",0.8305,80.115,0.7539
"2021-04-20T07:47:06.843000+0000",21.9,"",0.9185,78.345,0.7257
"2021-04-20T07:47:05.840000+0000",22.1,"",0.8936,81.27,0.7314
"2021-04-20T07:47:04.839000+0000",21.9,"",0.7975,80.43,0.7614
"2021-04-20T07:47:03.837000+0000",22.0,"",0.8166,82.605,0.813
"2021-04-20T07:47:02.832000+0000",22.0,"",0.836,82.23,0.792
"2021-04-20T07:47:01.835000+0000",21.9,"",0.8606,82.17,0.7503
"2021-04-20T07:47:00.834000+0000",21.9,"",0.9266,82.425,0.759
"2021-04-20T07:46:59.883000+0000",22.0,"",0.7836,83.25,0.729
"2021-04-20T07:46:58.833000+0000",21.9,"",0.8195,82.59,0.7251
"2021-04-20T07:46:57.831000+0000",22.0,"",0.8936,85.515,0.7983
"2021-04-20T07:46:56.827000+0000",22.0,"",0.8716,83.25,0.741
"2021-04-20T07:46:55.827000+0000",22.0,"",0.8276,85.56,0.7446
"2021-04-20T07:46:54.824000+0000",22.0,"",0.8276,85.2,0.7563
"2021-04-20T07:46:53.823000+0000",21.9,"",0.8111,84.435,0.7629
"2021-04-20T07:46:52.824000+0000",22.1,"",0.924,83.595,0.7494
"2021-04-20T07:46:51.825000+0000",22.1,"",0.8415,83.325,0.7395
"2021-04-20T07:46:50.821000+0000",22.1,"",0.7781,83.625,0.7764
"2021-04-20T07:46:49.819000+0000",22.1,"",0.7946,83.97,0.8001
"2021-04-20T07:46:48.816000+0000",22.1,"",0.8855,83.475,0.8034
"2021-04-20T07:46:47.815000+0000",22.0,"",0.803,82.455,0.7734
"2021-04-20T07:46:46.815000+0000",22.1,"",0.8745,81.915,0.7782
"2021-04-20T07:46:45.812000+0000",22.1,"",0.8056,84.18,0.8523
"2021-04-20T07:46:44.811000+0000",21.9,"",0.8496,83.34,0.8982
"2021-04-20T07:46:43.811000+0000",22.1,"",0.957,85.665,0.8898
"2021-04-20T07:46:42.811000+0000",22.2,"",0.803,86.865,0.9066
"2021-04-20T07:46:41.807000+0000",21.8,"",0.8525,85.77,0.8913
"2021-04-20T07:46:40.807000+0000",22.2,"",0.8771,86.52,0.8922
"2021-04-20T07:46:39.804000+0000",21.8,"",0.8415,86.64,0.8961
"2021-04-20T07:46:38.855000+0000",21.9,"",0.9321,86.94,0.8862
"2021-04-20T07:46:37.803000+0000",22.1,"",0.8305,89.4,0.9423
"2021-04-20T07:46:36.803000+0000",22.0,"",0.8085,90.645,0.9447
"2021-04-20T07:46:35.800000+0000",21.9,"",0.924,87.12,0.8844
"2021-04-20T07:46:34.798000+0000",22.1,"",0.8771,89.43,0.9246
"2021-04-20T07:46:33.796000+0000",21.9,"",0.8881,88.605,0.8898
"2021-04-20T07:46:32.795000+0000",22.0,"",0.968,87.255,0.927
"2021-04-20T07:46:31.788000+0000",22.0,"",0.814,90.525,0.9378
"2021-04-20T07:46:30.794000+0000",21.9,"",0.8855,89.715,0.9426
"2021-04-20T07:46:29.791000+0000",22.0,"",0.913,89.895,0.9696
"2021-04-20T07:46:28.791000+0000",22.0,"",0.935,88.425,0.9072
"2021-04-20T07:46:27.787000+0000",22.1,"",0.946,90.165,0.9579
"2021-04-20T07:46:26.788000+0000",21.9,"",0.8441,90.255,0.9465
"2021-04-20T07:46:25.785000+0000",22.1,"",0.836,91.68,0.9786
"2021-04-20T07:46:24.784000+0000",22.1,"",0.8635,90.69,0.9462
"2021-04-20T07:46:23.781000+0000",22.1,"",0.8305,91.425,0.9405
"2021-04-20T07:46:22.784000+0000",22.2,"",0.9295,91.38,0.9273
"2021-04-20T07:46:21.780000+0000",22.1,"",0.8745,90.39,0.9039
"2021-04-20T07:46:20.779000+0000",22.2,"",0.814,91.845,0.9318
"2021-04-20T07:46:19.779000+0000",22.2,"",0.8881,91.32,0.9471
"2021-04-20T07:46:18.776000+0000",22.1,"",0.9651,92.19,0.96
"2021-04-20T07:46:17.775000+0000",22.1,"",0.8386,91.92,0.9369
"2021-04-20T07:46:16.772000+0000",22.1,"",0.8716,90.885,0.8874
"2021-04-20T07:46:15.770000+0000",22.0,"",0.9046,90.495,0.9072
"2021-04-20T07:46:14.768000+0000",22.1,"",0.8525,91.575,0.9492
"2021-04-20T07:46:13.815000+0000",22.0,"",0.924,91.86,0.9144
"2021-04-20T07:46:12.767000+0000",22.1,"",0.9295,92.115,0.9285
"2021-04-20T07:46:11.765000+0000",22.0,"",0.8771,91.125,0.951
"2021-04-20T07:46:10.763000+0000",21.9,"",0.8276,93.66,0.9804
"2021-04-20T07:46:09.762000+0000",21.9,"",0.836,93.195,0.9717
"2021-04-20T07:46:08.761000+0000",21.8,"",0.9295,92.355,0.9756
"2021-04-20T07:46:07.758000+0000",21.8,"",0.9211,93.495,0.9825
"2021-04-20T07:46:06.756000+0000",21.9,"",0.9321,91.965,0.9597
"2021-04-20T07:46:05.755000+0000",22.1,"",0.9405,90.9,0.9282
"2021-04-20T07:46:04.755000+0000",22.1,"",0.913,90.15,0.9042
"2021-04-20T07:46:03.752000+0000",22.1,"",0.9156,88.59,0.9078
"2021-04-20T07:46:02.847000+0000",22.0,"",0.8635,90.285,0.9111
"2021-04-20T07:46:01.754000+0000",22.0,"",0.8965,90.27,0.9285
"2021-04-20T07:46:00.744000+0000",22.0,"",0.8525,89.4,0.894
"2021-04-20T07:45:59.748000+0000",22.0,"",0.847,88.8,0.9414
"2021-04-20T07:45:58.747000+0000",22.1,"",0.9101,88.935,0.9219
"2021-04-20T07:45:57.746000+0000",21.9,"",0.9376,85.83,0.8847
"2021-04-20T07:45:56.743000+0000",22.0,"",0.8826,86.415,0.8391
"2021-04-20T07:45:55.743000+0000",21.9,"",0.9295,85.23,0.8409
"2021-04-20T07:45:54.740000+0000",21.9,"",0.9211,86.085,0.8235
"2021-04-20T07:45:53.739000+0000",21.9,"",0.9185,85.83,0.8037
"2021-04-20T07:45:52.739000+0000",21.9,"",0.8826,84.12,0.7935
"2021-04-20T07:45:51.736000+0000",22.2,"",0.8195,84.0,0.7776
"2021-04-20T07:45:50.735000+0000",21.9,"",0.8331,86.475,0.8481
"2021-04-20T07:45:49.740000+0000",22.1,"",0.9376,88.275,0.9927
"2021-04-20T07:45:48.778000+0000",21.8,"",0.8525,88.965,1.0116
"2021-04-20T07:45:47.729000+0000",21.8,"",0.8331,88.425,1.0023
"2021-04-20T07:45:46.728000+0000",21.9,"",0.8441,81.255,0.7992
"2021-04-20T07:45:45.727000+0000",21.9,"",0.8635,81.51,0.7845
"2021-04-20T07:45:44.729000+0000",21.9,"",0.8166,82.89,0.801
"2021-04-20T07:45:43.724000+0000",22.1,"",0.9075,81.24,0.7869
"2021-04-20T07:45:42.723000+0000",22.0,"",0.869,80.76,0.7854
"2021-04-20T07:45:41.722000+0000",21.9,"",0.814,81.66,0.8052
"2021-04-20T07:45:40.722000+0000",22.0,"",0.8661,79.8,0.8013
"2021-04-20T07:45:39.768000+0000",22.0,"",0.836,80.745,0.7683
"2021-04-20T07:45:38.767000+0000",22.1,"",0.9321,81.33,0.7965
"2021-04-20T07:45:37.716000+0000",21.9,"",0.7975,80.865,0.7464
"2021-04-20T07:45:36.716000+0000",22.0,"",0.8305,81.15,0.7371
"2021-04-20T07:45:35.713000+0000",21.9,"",0.825,79.74,0.7269
"2021-04-20T07:45:34.711000+0000",22.0,"",0.8716,79.605,0.7482
"2021-04-20T07:45:33.711000+0000",21.9,"",0.8716,80.505,0.7254
"2021-04-20T07:45:32.710000+0000",22.1,"",0.7946,80.445,0.7317
"2021-04-20T07:45:31.707000+0000",22.0,"",0.803,83.145,0.7629
"2021-04-20T07:45:30.707000+0000",22.1,"",0.8855,82.935,0.7569
"2021-04-20T07:45:29.700000+0000",21.9,"",0.803,83.085,0.7779
"2021-04-20T07:45:28.706000+0000",22.1,"",0.8965,84.15,0.7758
"2021-04-20T07:45:27.703000+0000",21.9,"",0.9075,81.315,0.7416
"2021-04-20T07:45:26.703000+0000",22.0,"",0.7946,82.305,0.7071
"2021-04-20T07:45:25.702000+0000",22.0,"",0.9266,84.78,0.7674
"2021-04-20T07:45:24.702000+0000",22.0,"",0.8276,85.155,0.7455
"2021-04-20T07:45:23.699000+0000",22.0,"",0.858,85.08,0.7374
"2021-04-20T07:45:22.696000+0000",22.0,"",0.836,86.22,0.7551
"2021-04-20T07:45:21.742000+0000",22.0,"",0.8331,88.2,0.7557
"2021-04-20T07:45:20.695000+0000",21.9,"",0.8441,85.29,0.7425
"2021-04-20T07:45:19.691000+0000",22.0,"",0.8525,86.91,0.7176
"2021-04-20T07:45:18.690000+0000",22.0,"",0.913,86.895,0.738
"2021-04-20T07:45:17.688000+0000",21.9,"",0.8386,88.56,0.7461
"2021-04-20T07:45:16.687000+0000",21.8,"",0.7975,88.215,0.7278
"2021-04-20T07:45:15.687000+0000",21.8,"",0.8855,87.78,0.8049
"2021-04-20T07:45:14.683000+0000",21.9,"",0.9486,88.875,0.7788
"2021-04-20T07:45:13.683000+0000",21.9,"",0.792,88.53,0.7611
"2021-04-20T07:45:12.780000+0000",22.1,"",0.9075,88.455,0.7671
"2021-04-20T07:45:11.682000+0000",21.9,"",0.847,86.535,0.7116
"2021-04-20T07:45:10.683000+0000",21.9,"",0.8085,86.385,0.8028
"2021-04-20T07:45:09.679000+0000",22.1,"",0.814,85.95,0.7854
"2021-04-20T07:45:08.679000+0000",22.0,"",0.8001,86.82,0.7857
"2021-04-20T07:45:07.677000+0000",22.0,"",0.935,85.455,0.7938
"2021-04-20T07:45:06.676000+0000",22.0,"",0.8771,85.035,0.7848
"2021-04-20T07:45:05.675000+0000",22.1,"",0.88,86.535,0.7794
"2021-04-20T07:45:04.672000+0000",22.1,"",0.8881,84.045,0.7443
"2021-04-20T07:45:03.674000+0000",22.1,"",0.8221,83.535,0.7572
"2021-04-20T07:45:02.671000+0000",22.1,"",0.8716,83.205,0.7368
"2021-04-20T07:45:01.668000+0000",22.1,"",0.8331,81.915,0.7206
"2021-04-20T07:45:00.667000+0000",22.1,"",0.8415,82.995,0.7065
"2021-04-20T07:44:59.711000+0000",22.0,"",0.913,81.99,0.7377
"2021-04-20T07:44:58.666000+0000",22.1,"",0.7975,81.945,0.702
"2021-04-20T07:44:57.664000+0000",22.1,"",0.8661,82.965,0.7365
"2021-04-20T07:44:56.708000+0000",21.9,"",0.8525,82.545,0.7005
"2021-04-20T07:44:55.664000+0000",22.1,"",0.8386,82.965,0.7023
"2021-04-20T07:44:54.660000+0000",22.2,"",0.8166,81.645,0.7317
"2021-04-20T07:44:53.659000+0000",22.2,"",0.8745,82.845,0.7653
"2021-04-20T07:44:52.656000+0000",22.2,"",0.8771,80.04,0.7608
"2021-04-20T07:44:51.655000+0000",21.8,"",0.9185,82.035,0.7464
"2021-04-20T07:44:50.655000+0000",22.2,"",0.7645,82.38,0.7584
"2021-04-20T07:44:49.652000+0000",22.1,"",0.8111,81.135,0.7263
"2021-04-20T07:44:48.651000+0000",21.9,"",0.836,80.34,0.7233
"2021-04-20T07:44:47.651000+0000",22.1,"",0.8166,79.185,0.7032
"2021-04-20T07:44:46.650000+0000",22.1,"",0.8991,79.935,0.72
"2021-04-20T07:44:45.647000+0000",21.9,"",0.8331,80.595,0.7602
"2021-04-20T07:44:44.693000+0000",22.1,"",0.8771,79.995,0.7281
"2021-04-20T07:44:43.644000+0000",21.9,"",0.8305,79.095,0.7233
"2021-04-20T07:44:42.644000+0000",21.9,"",0.9101,80.22,0.7437
"2021-04-20T07:44:41.643000+0000",22.2,"",0.9295,81.585,0.7857
"2021-04-20T07:44:40.640000+0000",21.9,"",0.8415,81.945,0.7989
"2021-04-20T07:44:39.639000+0000",21.9,"",0.8195,81.015,0.7875
"2021-04-20T07:44:38.646000+0000",21.9,"",0.8195,79.98,0.7602
"2021-04-20T07:44:37.637000+0000",21.9,"",0.9376,81.375,0.7458
"2021-04-20T07:44:36.635000+0000",21.9,"",0.9075,81.015,0.7314
"2021-04-20T07:44:35.635000+0000",22.0,"",0.9101,83.01,0.732
"2021-04-20T07:44:34.637000+0000",21.9,"",0.825,84.345,0.7626
"2021-04-20T07:44:33.633000+0000",22.0,"",0.8221,81.81,0.7224
"2021-04-20T07:44:32.631000+0000",22.0,"",0.9376,82.245,0.7356
"2021-04-20T07:44:31.628000+0000",21.9,"",0.7975,83.025,0.7176
"2021-04-20T07:44:30.628000+0000",21.9,"",0.8166,81.915,0.6954
"2021-04-20T07:44:29.627000+0000",22.0,"",0.8745,82.815,0.7179
"2021-04-20T07:44:28.627000+0000",22.0,"",0.8965,82.29,0.7059
"2021-04-20T07:44:27.620000+0000",22.0,"",0.902,82.26,0.7317
